FECHA,HORA,Unnamed: 2,Unnamed: 3,HORA (HHMM),Unnamed: 2,Unnamed: 3,HORA (HHMM),Registros validados,Registros preliminares,Registros no validados
190803,,,,0.0,"6,57367",,0.0,24.0,,
190804,,,,0.0,"7,44342",,0.0,38.0,,
190805,,,,0.0,"4,49058",,0.0,82.0,,
190806,,,,0.0,"3,4615",,0.0,27.0,,
190807,,,,0.0,"2,8025",,0.0,62.0,,
190808,,,,0.0,"0,464333",,0.0,62.0,,
190809,,,,0.0,"3,39742",,0.0,24.0,,
190810,,,,0.0,"5,43417",,0.0,80.0,,
190811,,,,0.0,"4,43042",,0.0,44.0,,
190812,,,,0.0,"2,21845",,0.0,51.0,,
190813,,,,0.0,"1,10858",,0.0,118.0,,
190814,,,,0.0,"-1,6205",,0.0,102.0,,
190815,,,,0.0,"2,96608",,0.0,78.0,,
190816,,,,0.0,"1,93425",,0.0,78.0,,
190817,,,,0.0,"4,529",,0.0,51.0,,
190818,,,,0.0,"2,65433",,0.0,118.0,,
190819,,,,0.0,"-1,83508",,0.0,158.0,,
190820,,,,0.0,"5,116",,0.0,29.0,,
190821,,,,0.0,"5,03792",,0.0,45.0,,
190822,,,,0.0,"7,535",,0.0,94.0,,
190823,,,,0.0,"4,18333",,0.0,92.0,,
190824,,,,0.0,"5,51433",,0.0,66.0,,
190825,,,,0.0,"3,994",,0.0,74.0,,
190826,,,,0.0,"4,7415",,0.0,34.0,,
190827,,,,0.0,"2,55717",,0.0,77.0,,
190828,,,,0.0,"0,938917",,0.0,44.0,,
190829,,,,0.0,"2,07067",,0.0,30.0,,
190830,,,,0.0,"3,69392",,0.0,28.0,,
190831,,,,0.0,"4,24492",,0.0,61.0,,
190901,,,,0.0,"1,16467",,0.0,46.0,,
190902,,,,0.0,"-0,488083",,0.0,75.0,,
190903,,,,0.0,"1,47758",,0.0,39.0,,
190904,,,,0.0,"0,650083",,0.0,46.0,,
190905,,,,0.0,"-0,641667",,0.0,60.0,,
190906,,,,0.0,"0,71675",,0.0,128.0,,
190907,,,,0.0,"1,6105",,0.0,76.0,,
190908,,,,0.0,"5,16967",,0.0,36.0,,
190909,,,,0.0,"3,77458",,0.0,103.0,,
190910,,,,0.0,"-1,05083",,0.0,99.0,,
190911,,,,0.0,"3,88375",,0.0,29.0,,
190912,,,,0.0,"4,72183",,0.0,35.0,,
190913,,,,0.0,"1,57042",,0.0,53.0,,
190914,,,,0.0,"4,7975",,0.0,26.0,,
190915,,,,0.0,"1,46908",,0.0,30.0,,
190916,,,,0.0,"4,37934",,0.0,15.0,,
190917,,,,0.0,"6,26083",,0.0,14.0,,
190918,,,,0.0,"5,04133",,0.0,27.0,,
190919,,,,0.0,"2,25358",,0.0,17.0,,
190920,,,,0.0,"3,85742",,0.0,19.0,,
190921,,,,0.0,"3,64358",,0.0,23.0,,
190922,,,,0.0,"2,99342",,0.0,22.0,,
190923,,,,0.0,"6,3235",,0.0,14.0,,
190924,,,,0.0,"9,40083",,0.0,14.0,,
190925,,,,0.0,"10,0442",,0.0,23.0,,
190926,,,,0.0,"4,43083",,0.0,79.0,,
190927,,,,0.0,"7,14383",,0.0,56.0,,
190928,,,,0.0,"8,73",,0.0,23.0,,
190929,,,,0.0,"3,5075",,0.0,21.0,,
190930,,,,0.0,"2,62608",,0.0,27.0,,
191001,,,,0.0,"-0,253333",,0.0,36.0,,
191002,,,,0.0,"2,6213",,0.0,50.0,,
191003,,,,0.0,"2,35325",,0.0,32.0,,
191004,,,,0.0,"4,71458",,0.0,18.0,,
191005,,,,0.0,"5,227",,0.0,23.0,,
191006,,,,0.0,"5,3335",,0.0,27.0,,
191007,,,,0.0,"4,56742",,0.0,16.0,,
191008,,,,0.0,"5,76292",,0.0,15.0,,
191009,,,,0.0,"5,13425",,0.0,15.0,,
191010,,,,0.0,"6,41317",,0.0,38.0,,
191011,,,,0.0,"5,26117",,0.0,26.0,,
191012,,,,0.0,"5,49633",,0.0,17.0,,
191013,,,,0.0,"3,53192",,0.0,20.0,,
191014,,,,0.0,"6,16283",,0.0,33.0,,
191015,,,,0.0,"8,26912",,0.0,24.0,,
191016,,,,0.0,"7,47333",,0.0,27.0,,
191017,,,,0.0,"6,99849",,0.0,13.0,,
191018,,,,0.0,"7,89752",,0.0,16.0,,
191019,,,,0.0,"7,25125",,0.0,14.0,,
191020,,,,0.0,"10,6408",,0.0,18.0,,
191021,,,,0.0,"4,23767",,0.0,26.0,,
191022,,,,0.0,"4,62108",,0.0,24.0,,
191023,,,,0.0,"5,81392",,0.0,30.0,,
191024,,,,0.0,"8,47417",,0.0,20.0,,
191025,,,,0.0,"7,303",,0.0,17.0,,
191026,,,,0.0,"9,25166",,0.0,13.0,,
191027,,,,0.0,"2,77292",,0.0,28.0,,
191028,,,,0.0,"0,524917",,0.0,46.0,,
191029,,,,0.0,"5,18617",,0.0,19.0,,
191030,,,,0.0,"5,04842",,0.0,20.0,,
191031,,,,0.0,"8,58749",,0.0,23.0,,
191101,,,,0.0,"6,96533",,0.0,15.0,,
191102,,,,0.0,"5,84025",,0.0,8.0,,
191103,,,,0.0,"10,1692",,0.0,13.0,,
191104,,,,0.0,"3,4005",,0.0,15.0,,
191105,,,,0.0,"5,56017",,0.0,10.0,,
191106,,,,0.0,"9,19417",,0.0,14.0,,
191107,,,,0.0,"5,42198",,0.0,15.0,,
191108,,,,0.0,"4,81942",,0.0,19.0,,
191109,,,,0.0,"8,35417",,0.0,12.0,,
191110,,,,0.0,"10,1858",,0.0,11.0,,
191111,,,,0.0,"10,365",,0.0,13.0,,
191112,,,,0.0,"12,9692",,0.0,7.0,,
191113,,,,0.0,"13,3267",,0.0,8.0,,
191114,,,,0.0,"10,5092",,0.0,11.0,,
191115,,,,0.0,"13,1233",,0.0,11.0,,
191116,,,,0.0,"8,44417",,0.0,14.0,,
191117,,,,0.0,"6,84167",,0.0,16.0,,
191118,,,,0.0,"6,952",,0.0,11.0,,
191119,,,,0.0,"10,4875",,0.0,16.0,,
191120,,,,0.0,"4,75164",,0.0,17.0,,
191121,,,,0.0,"5,9296",,0.0,15.0,,
191122,,,,0.0,"7,419",,0.0,23.0,,
191123,,,,0.0,"11,5208",,0.0,24.0,,
191124,,,,0.0,"11,1375",,0.0,9.0,,
191125,,,,0.0,"8,06775",,0.0,16.0,,
191126,,,,0.0,"4,9945",,0.0,15.0,,
191127,,,,0.0,"3,75342",,0.0,13.0,,
191128,,,,0.0,"8,90916",,0.0,14.0,,
191129,,,,0.0,"8,00243",,0.0,13.0,,
191130,,,,0.0,"4,84442",,0.0,17.0,,
191201,,,,0.0,"7,78",,0.0,15.0,,
191202,,,,0.0,"10,6508",,0.0,13.0,,
191203,,,,0.0,"7,21042",,0.0,14.0,,
191204,,,,0.0,"9,6275",,0.0,10.0,,
191205,,,,0.0,"9,85667",,0.0,12.0,,
191206,,,,0.0,"8,95584",,0.0,16.0,,
191207,,,,0.0,"10,6867",,0.0,9.0,,
191208,,,,0.0,"12,6708",,0.0,6.0,,
191209,,,,0.0,"13,47",,0.0,7.0,,
191210,,,,0.0,"11,9825",,0.0,14.0,,
191211,,,,0.0,"10,8225",,0.0,13.0,,
191212,,,,0.0,"5,92608",,0.0,12.0,,
191213,,,,0.0,"8,53416",,0.0,10.0,,
191214,,,,0.0,"8,84",,0.0,10.0,,
191215,,,,0.0,"10,4092",,0.0,9.0,,
191216,,,,0.0,"9,10001",,0.0,11.0,,
191217,,,,0.0,"10,0167",,0.0,12.0,,
191218,,,,0.0,"11,5275",,0.0,14.0,,
191219,,,,0.0,"7,1385",,0.0,13.0,,
191220,,,,0.0,"7,93683",,0.0,12.0,,
191221,,,,0.0,"10,7967",,0.0,9.0,,
191222,,,,0.0,"10,865",,0.0,16.0,,
191223,,,,0.0,"9,56416",,0.0,13.0,,
191224,,,,0.0,"5,49758",,0.0,15.0,,
191225,,,,0.0,"7,72533",,0.0,9.0,,
191226,,,,0.0,"9,6075",,0.0,15.0,,
191227,,,,0.0,"12,1175",,0.0,8.0,,
191228,,,,0.0,"9,30501",,0.0,15.0,,
191229,,,,0.0,"9,93167",,0.0,13.0,,
191230,,,,0.0,"12,5642",,0.0,9.0,,
191231,,,,0.0,"11,6867",,0.0,21.0,,
200101,,,,0.0,"13,2308",,0.0,14.0,,
200102,,,,0.0,"17,2383",,0.0,6.0,,
200103,,,,0.0,"16,975",,0.0,5.0,,
200104,,,,0.0,"10,6492",,0.0,7.0,,
200105,,,,0.0,"9,46333",,0.0,8.0,,
200106,,,,0.0,"9,23",,0.0,10.0,,
200107,,,,0.0,"10,825",,0.0,14.0,,
200108,,,,0.0,"6,43267",,0.0,16.0,,
200109,,,,0.0,"2,24725",,0.0,14.0,,
200110,,,,0.0,"6,52933",,0.0,10.0,,
200111,,,,0.0,"10,1508",,0.0,8.0,,
200112,,,,0.0,"11,625",,0.0,5.0,,
200113,,,,0.0,"15,2883",,0.0,7.0,,
200114,,,,0.0,"12,8142",,0.0,11.0,,
200115,,,,0.0,"5,65167",,0.0,9.0,,
200116,,,,0.0,"8,16116",,0.0,9.0,,
200117,,,,0.0,"10,4108",,0.0,6.0,,
200118,,,,0.0,"12,3958",,0.0,7.0,,
200119,,,,0.0,"12,0625",,0.0,5.0,,
200120,,,,0.0,"12,3492",,0.0,5.0,,
200121,,,,0.0,"15,8358",,0.0,,,4.0
200122,,,,0.0,"15,51",,0.0,,,
200123,,,,0.0,"15,8675",,0.0,,,
200124,,,,0.0,"11,4717",,0.0,,,7.0
200125,,,,0.0,"12,7375",,0.0,5.0,,
200126,,,,0.0,"13,5425",,0.0,6.0,,
200127,,,,0.0,"11,5292",,0.0,7.0,,
200128,,,,0.0,"11,89",,0.0,10.0,,
200129,,,,0.0,"7,48342",,0.0,10.0,,
200130,,,,0.0,"9,8175",,0.0,5.0,,
200131,,,,0.0,"11,7167",,0.0,5.0,,
200201,,,,0.0,"14,1251",,0.0,10.0,,
200202,,,,0.0,"8,62921",,0.0,10.0,,
200203,,,,0.0,"9,55385",,0.0,13.0,,
200204,,,,0.0,"7,10139",,0.0,15.0,,
200205,,,,0.0,"5,22189",,0.0,23.0,,
200206,,,,0.0,"8,18396",,0.0,28.0,,
200207,,,,0.0,"7,5121",,0.0,27.0,,
200208,,,,0.0,"7,33517",,0.0,22.0,,
200209,,,,0.0,"11,5804",,0.0,13.0,,
200210,,,,0.0,"14,1928",,0.0,7.0,,
200211,,,,0.0,"13,5434",,0.0,6.0,,
200212,,,,0.0,"12,9708",,0.0,7.0,,
200213,,,,0.0,"8,79234",,0.0,9.0,,
200214,,,,0.0,"9,67215",,0.0,9.0,,
200215,,,,0.0,"11,596",,0.0,11.0,,
200216,,,,0.0,"8,18929",,0.0,9.0,,
200217,,,,0.0,"7,86927",,0.0,11.0,,
200218,,,,0.0,"10,6926",,0.0,12.0,,
200219,,,,0.0,"7,76807",,0.0,12.0,,
200220,,,,0.0,"7,3456",,0.0,16.0,,
200221,,,,0.0,"8,91666",,0.0,26.0,,
200222,,,,0.0,"11,0408",,0.0,17.0,,
200223,,,,0.0,"16,0424",,0.0,5.0,,
200224,,,,0.0,"11,0396",,0.0,8.0,,
200225,,,,0.0,"10,8461",,0.0,9.0,,
200226,,,,0.0,"10,8884",,0.0,10.0,,
200227,,,,0.0,"13,5076",,0.0,7.0,,
200228,,,,0.0,"12,2071",,0.0,10.0,,
200229,,,,0.0,"13,6996",,0.0,7.0,,
200301,,,,0.0,"14,6577",,0.0,4.0,,
200302,,,,0.0,"14,6376",,0.0,5.0,,
200303,,,,0.0,"12,9218",,0.0,13.0,,
200304,,,,0.0,"13,8854",,0.0,9.0,,
200305,,,,0.0,"12,5187",,0.0,12.0,,
200306,,,,0.0,"14,3363",,0.0,11.0,,
200307,,,,0.0,"7,49106",,0.0,9.0,,
200308,,,,0.0,"12,08",,0.0,9.0,,
200309,,,,0.0,"8,6647",,0.0,21.0,,
200310,,,,0.0,,,0.0,,,
200311,,,,0.0,"12,63",,0.0,10.0,,
200312,,,,0.0,"10,2526",,0.0,32.0,,
200313,,,,0.0,"10,7692",,0.0,16.0,,
200314,,,,0.0,"8,27",,0.0,12.0,,
200315,,,,0.0,"10,6783",,0.0,12.0,,
200316,,,,0.0,"12,4125",,0.0,11.0,,
200317,,,,0.0,"9,27251",,0.0,18.0,,
200318,,,,0.0,"9,08083",,0.0,9.0,,
200319,,,,0.0,"11,247",,0.0,12.0,,
200320,,,,0.0,"11,5933",,0.0,10.0,,
200321,,,,0.0,"12,5092",,0.0,16.0,,
200322,,,,0.0,"12,2567",,0.0,18.0,,
200323,,,,0.0,"11,0833",,0.0,14.0,,
200324,,,,0.0,"13,1505",,0.0,19.0,,
200325,,,,0.0,"8,8725",,0.0,23.0,,
200326,,,,0.0,"12,6963",,0.0,13.0,,
200327,,,,0.0,"12,5208",,0.0,14.0,,
200328,,,,0.0,"8,255",,0.0,27.0,,
200329,,,,0.0,"7,18758",,0.0,36.0,,
200330,,,,0.0,"5,68908",,0.0,50.0,,
200331,,,,0.0,"4,43083",,0.0,28.0,,
200401,,,,0.0,"7,75317",,0.0,27.0,,
200402,,,,0.0,"8,23",,0.0,31.0,,
200403,,,,0.0,"11,1938",,0.0,17.0,,
200404,,,,0.0,"6,96108",,0.0,12.0,,
200405,,,,0.0,"8,28642",,0.0,31.0,,
200406,,,,0.0,"4,67125",,0.0,38.0,,
200407,,,,0.0,"6,55027",,0.0,47.0,,
200408,,,,0.0,"7,26867",,0.0,78.0,,
200409,,,,0.0,"7,97083",,0.0,31.0,,
200410,,,,0.0,"11,0067",,0.0,23.0,,
200411,,,,0.0,"6,10883",,0.0,17.0,,
200412,,,,0.0,"6,75867",,0.0,25.0,,
200413,,,,0.0,"7,39225",,0.0,41.0,,
200414,,,,0.0,"8,63",,0.0,40.0,,
200415,,,,0.0,"8,32832",,0.0,53.0,,
200416,,,,0.0,"10,7775",,0.0,36.0,,
200417,,,,0.0,"13,2809",,0.0,31.0,,
200418,,,,0.0,"9,13707",,0.0,44.0,,
200419,,,,0.0,"5,59518",,0.0,26.0,,
200420,,,,0.0,"5,30517",,0.0,40.0,,
200421,,,,0.0,"4,56792",,0.0,58.0,,
200422,,,,0.0,"1,56509",,0.0,149.0,,
200423,,,,0.0,"3,721",,0.0,92.0,,
200424,,,,0.0,"7,59126",,0.0,61.0,,
200425,,,,0.0,"8,68777",,0.0,46.0,,
200426,,,,0.0,"5,15589",,0.0,83.0,,
200427,,,,0.0,"8,3118",,0.0,86.0,,
200428,,,,0.0,"8,52834",,0.0,74.0,,
200429,,,,0.0,"8,95958",,0.0,43.0,,
200430,,,,0.0,"8,26787",,0.0,62.0,,
200501,,,,0.0,"2,93886",,0.0,105.0,,
200502,,,,0.0,"5,20417",,0.0,97.0,,
200503,,,,0.0,"6,97293",,0.0,87.0,,
200504,,,,0.0,"4,587",,0.0,94.0,,
200505,,,,0.0,"1,42786",,0.0,81.0,,
200506,,,,0.0,"3,00995",,0.0,44.0,,
200507,,,,0.0,"10,0742",,0.0,40.0,,
200508,,,,0.0,"11,835",,0.0,75.0,,
200509,,,,0.0,"8,15147",,0.0,38.0,,
200510,,,,0.0,"5,19453",,0.0,45.0,,
200511,,,,0.0,"6,15681",,0.0,21.0,,
200512,,,,0.0,"6,84811",,0.0,88.0,,
200513,,,,0.0,"-0,163591",,0.0,60.0,,
200514,,,,0.0,"5,16567",,0.0,62.0,,
200515,,,,0.0,"7,42772",,0.0,35.0,,
200516,,,,0.0,"9,93929",,0.0,34.0,,
200517,,,,0.0,"6,20277",,0.0,58.0,,
200518,,,,0.0,"5,56363",,0.0,32.0,,
200519,,,,0.0,"4,68304",,0.0,136.0,,
200520,,,,0.0,"-0,00808334",,0.0,119.0,,
200521,,,,0.0,"1,67483",,0.0,125.0,,
200522,,,,0.0,"1,65175",,0.0,68.0,,
200523,,,,0.0,"8,65459",,0.0,58.0,,
200524,,,,0.0,"11,012",,0.0,44.0,,
200525,,,,0.0,"5,87493",,0.0,82.0,,
200526,,,,0.0,"8,5901",,0.0,55.0,,
200527,,,,0.0,"5,82694",,0.0,44.0,,
200528,,,,0.0,"3,81255",,0.0,105.0,,
200529,,,,0.0,"0,461009",,0.0,81.0,,
200530,,,,0.0,"-2,59248",,0.0,55.0,,
200531,,,,0.0,"4,53347",,0.0,81.0,,
200601,,,,0.0,"4,79945",,0.0,43.0,,
200602,,,,0.0,"4,41208",,0.0,63.0,,
200603,,,,0.0,"-1,48375",,0.0,44.0,,
200604,,,,0.0,"6,71381",,0.0,27.0,,
200605,,,,0.0,"11,0968",,0.0,77.0,,
200606,,,,0.0,"3,10792",,0.0,65.0,,
200607,,,,0.0,"3,8875",,0.0,55.0,,
200608,,,,0.0,"2,19685",,0.0,30.0,,
200609,,,,0.0,"4,58657",,0.0,36.0,,
200610,,,,0.0,"2,38853",,0.0,41.0,,
200611,,,,0.0,"0,951003",,0.0,74.0,,
200612,,,,0.0,"0,550418",,0.0,85.0,,
200613,,,,0.0,"0,793667",,0.0,96.0,,
200614,,,,0.0,"1,21817",,0.0,166.0,,
200615,,,,0.0,"-0,123667",,0.0,275.0,,
200616,,,,0.0,"1,30983",,0.0,232.0,,
200617,,,,0.0,"1,05883",,0.0,151.0,,
200618,,,,0.0,"2,046",,0.0,79.0,,
200619,,,,0.0,"4,31472",,0.0,38.0,,
200620,,,,0.0,"1,84518",,0.0,58.0,,
200621,,,,0.0,"3,86951",,0.0,71.0,,
200622,,,,0.0,"2,46752",,0.0,97.0,,
200623,,,,0.0,"-1,22842",,0.0,182.0,,
200624,,,,0.0,"-0,648428",,0.0,110.0,,
200625,,,,0.0,"0,420003",,0.0,89.0,,
200626,,,,0.0,"-0,227584",,0.0,56.0,,
200627,,,,0.0,"-2,3507",,0.0,35.0,,
200628,,,,0.0,"-2,40501",,0.0,27.0,,
200629,,,,0.0,"-0,118252",,0.0,59.0,,
200630,,,,0.0,"1,59951",,0.0,109.0,,
200701,,,,0.0,"2,06059",,0.0,95.0,,
200702,,,,0.0,"0,339184",,0.0,153.0,,
200703,,,,0.0,"2,6418",,0.0,159.0,,
200704,,,,0.0,"-1,15617",,0.0,143.0,,
200705,,,,0.0,"1,17768",,0.0,110.0,,
200706,,,,0.0,"-0,910086",,0.0,237.0,,
200707,,,,0.0,"-3,04285",,0.0,175.0,,
200708,,,,0.0,"-1,57648",,0.0,56.0,,
200709,,,,0.0,"0,570694",,0.0,94.0,,
200710,,,,0.0,"-0,87459",,0.0,54.0,,
200711,,,,0.0,"0,391085",,0.0,64.0,,
200712,,,,0.0,"0,0580849",,0.0,59.0,,
200713,,,,0.0,"0,513703",,0.0,63.0,,
200714,,,,0.0,"0,836442",,0.0,118.0,,
200715,,,,0.0,"-0,379004",,0.0,107.0,,
200716,,,,0.0,"0,619086",,0.0,102.0,,
200717,,,,0.0,"-0,701301",,0.0,212.0,,
200718,,,,0.0,"-0,401342",,0.0,168.0,,
200719,,,,0.0,"-0,459591",,0.0,200.0,,
200720,,,,0.0,"-0,244752",,0.0,94.0,,
200721,,,,0.0,"1,46218",,0.0,31.0,,
200722,,,,0.0,"0,428786",,0.0,48.0,,
200723,,,,0.0,"-4,36179",,0.0,114.0,,
200724,,,,0.0,"-6,68623",,0.0,55.0,,
200725,,,,0.0,"3,27195",,0.0,110.0,,
200726,,,,0.0,"1,81001",,0.0,71.0,,
200727,,,,0.0,"0,00591696",,0.0,84.0,,
200728,,,,0.0,"1,64566",,0.0,68.0,,
200729,,,,0.0,"1,62689",,0.0,89.0,,
200730,,,,0.0,"-0,877757",,0.0,179.0,,
200731,,,,0.0,"-0,64742",,0.0,183.0,,
200801,,,,0.0,"1,23972",,0.0,68.0,,
200802,,,,0.0,"3,32457",,0.0,87.0,,
200803,,,,0.0,"2,48677",,0.0,53.0,,
200804,,,,0.0,"3,97536",,0.0,75.0,,
200805,,,,0.0,"-0,933002",,0.0,100.0,,
200806,,,,0.0,"1,60792",,0.0,46.0,,
200807,,,,0.0,"2,18508",,0.0,76.0,,
200808,,,,0.0,"1,6677",,0.0,70.0,,
200809,,,,0.0,"0,391336",,0.0,61.0,,
200810,,,,0.0,"0,369335",,0.0,31.0,,
200811,,,,0.0,"2,75697",,0.0,25.0,,
200812,,,,0.0,"4,47636",,0.0,19.0,,
200813,,,,0.0,"4,93527",,0.0,37.0,,
200814,,,,0.0,"1,77393",,0.0,37.0,,
200815,,,,0.0,"0,983835",,0.0,17.0,,
200816,,,,0.0,"6,49104",,0.0,18.0,,
200817,,,,0.0,"2,43147",,0.0,27.0,,
200818,,,,0.0,"1,99874",,0.0,85.0,,
200819,,,,0.0,"-1,72618",,0.0,46.0,,
200820,,,,0.0,"2,97251",,0.0,20.0,,
200821,,,,0.0,"4,61343",,0.0,23.0,,
200822,,,,0.0,"6,1549",,0.0,22.0,,
200823,,,,0.0,"7,05004",,0.0,28.0,,
200824,,,,0.0,"0,454587",,0.0,48.0,,
200825,,,,0.0,"-0,497919",,0.0,57.0,,
200826,,,,0.0,"1,81492",,0.0,45.0,,
200827,,,,0.0,"4,56499",,0.0,33.0,,
200828,,,,0.0,"-0,0698363",,0.0,33.0,,
200829,,,,0.0,"-0,0875008",,0.0,18.0,,
200830,,,,0.0,"3,49259",,0.0,27.0,,
200831,,,,0.0,"3,38652",,0.0,98.0,,
200901,,,,0.0,"1,24607",,0.0,129.0,,
200902,,,,0.0,"1,53522",,0.0,59.0,,
200903,,,,0.0,"3,7497",,0.0,26.0,,
200904,,,,0.0,"3,62409",,0.0,42.0,,
200905,,,,0.0,"0,541356",,0.0,45.0,,
200906,,,,0.0,"5,03493",,0.0,60.0,,
200907,,,,0.0,"1,62639",,0.0,69.0,,
200908,,,,0.0,"5,33498",,0.0,30.0,,
200909,,,,0.0,"2,46018",,0.0,38.0,,
200910,,,,0.0,"4,40378",,0.0,31.0,,
200911,,,,0.0,"2,44731",,0.0,24.0,,
200912,,,,0.0,"2,21807",,0.0,27.0,,
200913,,,,0.0,"1,86793",,0.0,20.0,,
200914,,,,0.0,"5,63828",,0.0,12.0,,
200915,,,,0.0,"7,07589",,0.0,37.0,,
200916,,,,0.0,"1,65758",,0.0,34.0,,
200917,,,,0.0,"6,14793",,0.0,17.0,,
200918,,,,0.0,"1,59568",,0.0,23.0,,
200919,,,,0.0,"1,75326",,0.0,29.0,,
200920,,,,0.0,"2,07868",,0.0,75.0,,
200921,,,,0.0,"3,02389",,0.0,36.0,,
200922,,,,0.0,"6,61012",,0.0,18.0,,
200923,,,,0.0,"4,45782",,0.0,23.0,,
200924,,,,0.0,"4,55685",,0.0,16.0,,
200925,,,,0.0,"5,85672",,0.0,15.0,,
200926,,,,0.0,"7,29697",,0.0,17.0,,
200927,,,,0.0,"6,15057",,0.0,15.0,,
200928,,,,0.0,"7,11132",,0.0,16.0,,
200929,,,,0.0,"3,89676",,0.0,26.0,,
200930,,,,0.0,"2,92474",,0.0,14.0,,
201001,,,,0.0,"3,52575",,0.0,28.0,,
201002,,,,0.0,"0,536942",,0.0,38.0,,
201003,,,,0.0,"-1,92584",,0.0,52.0,,
201004,,,,0.0,"4,88203",,0.0,18.0,,
201005,,,,0.0,"5,2934",,0.0,14.0,,
201006,,,,0.0,"4,07807",,0.0,18.0,,
201007,,,,0.0,"3,05878",,0.0,13.0,,
201008,,,,0.0,"6,54864",,0.0,14.0,,
201009,,,,0.0,"7,1941",,0.0,14.0,,
201010,,,,0.0,"6,63109",,0.0,13.0,,
201011,,,,0.0,"7,38794",,0.0,15.0,,
201012,,,,0.0,"6,44257",,0.0,10.0,,
201013,,,,0.0,"9,21344",,0.0,12.0,,
201014,,,,0.0,"5,35369",,0.0,19.0,,
201015,,,,0.0,"6,20731",,0.0,17.0,,
201016,,,,0.0,"9,8239",,0.0,13.0,,
201017,,,,0.0,"9,72774",,0.0,13.0,,
201018,,,,0.0,"6,97008",,0.0,14.0,,
201019,,,,0.0,"1,81993",,0.0,19.0,,
201020,,,,0.0,"2,89375",,0.0,23.0,,
201021,,,,0.0,"4,03786",,0.0,22.0,,
201022,,,,0.0,"5,9965",,0.0,37.0,,
201023,,,,0.0,"5,11572",,0.0,26.0,,
201024,,,,0.0,"7,7631",,0.0,15.0,,
201025,,,,0.0,"4,46481",,0.0,11.0,,
201026,,,,0.0,"7,29245",,0.0,13.0,,
201027,,,,0.0,"3,71405",,0.0,17.0,,
201028,,,,0.0,"3,51828",,0.0,19.0,,
201029,,,,0.0,"5,68777",,0.0,17.0,,
201030,,,,0.0,"7,14157",,0.0,10.0,,
201031,,,,0.0,"11,2495",,0.0,16.0,,
201101,,,,0.0,"10,6628",,0.0,10.0,,
201102,,,,0.0,"12,3793",,0.0,14.0,,
201103,,,,0.0,"9,91838",,0.0,8.0,,
201104,,,,0.0,"10,3641",,0.0,11.0,,
201105,,,,0.0,"6,13535",,0.0,11.0,,
201106,,,,0.0,"6,14233",,0.0,10.0,,
201107,,,,0.0,"8,67677",,0.0,10.0,,
201108,,,,0.0,"10,0284",,0.0,8.0,,
201109,,,,0.0,"11,9598",,0.0,8.0,,
201110,,,,0.0,"12,0888",,0.0,9.0,,
201111,,,,0.0,"11,713",,0.0,9.0,,
201112,,,,0.0,"11,9784",,0.0,8.0,,
201113,,,,0.0,"8,3084",,0.0,8.0,,
201114,,,,0.0,"6,34202",,0.0,8.0,,
201115,,,,0.0,"6,98021",,0.0,10.0,,
201116,,,,0.0,"8,88211",,0.0,7.0,,
201117,,,,0.0,"10,0268",,0.0,7.0,,
201118,,,,0.0,"13,025",,0.0,9.0,,
201119,,,,0.0,"14,759",,0.0,8.0,,
201120,,,,0.0,"15,2473",,0.0,7.0,,
201121,,,,0.0,"11,2135",,0.0,11.0,,
201122,,,,0.0,"6,73331",,0.0,10.0,,
201123,,,,0.0,"8,74672",,0.0,12.0,,
201124,,,,0.0,"4,38531",,0.0,11.0,,
201125,,,,0.0,"7,42595",,0.0,13.0,,
201126,,,,0.0,"5,85613",,0.0,11.0,,
201127,,,,0.0,"8,7001",,0.0,12.0,,
201128,,,,0.0,"5,97195",,0.0,12.0,,
201129,,,,0.0,"4,80036",,0.0,9.0,,
201130,,,,0.0,"7,87046",,0.0,8.0,,
201201,,,,0.0,"8,5163",,0.0,8.0,,
201202,,,,0.0,"5,96714",,0.0,9.0,,
201203,,,,0.0,"5,97052",,0.0,13.0,,
201204,,,,0.0,"7,20134",,0.0,9.0,,
201205,,,,0.0,"11,0295",,0.0,7.0,,
201206,,,,0.0,"14,9494",,0.0,4.0,,
201207,,,,0.0,"16,1944",,0.0,5.0,,
201208,,,,0.0,"14,3917",,0.0,7.0,,
201209,,,,0.0,"10,5458",,0.0,9.0,,
201210,,,,0.0,"10,3547",,0.0,9.0,,
201211,,,,0.0,"8,01431",,0.0,10.0,,
201212,,,,0.0,"6,20013",,0.0,10.0,,
201213,,,,0.0,"6,79052",,0.0,12.0,,
201214,,,,0.0,"6,16779",,0.0,11.0,,
201215,,,,0.0,"6,56177",,0.0,11.0,,
201216,,,,0.0,"7,36715",,0.0,10.0,,
201217,,,,0.0,"9,56929",,0.0,7.0,,
201218,,,,0.0,"11,9793",,0.0,8.0,,
201219,,,,0.0,"8,24622",,0.0,9.0,,
201220,,,,0.0,"10,087",,0.0,5.0,,
201221,,,,0.0,"9,49635",,0.0,10.0,,
201222,,,,0.0,"10,3784",,0.0,10.0,,
201223,,,,0.0,"11,425",,0.0,9.0,,
201224,,,,0.0,"12,3124",,0.0,12.0,,
201225,,,,0.0,"9,77356",,0.0,12.0,,
201226,,,,0.0,"13,0803",,0.0,5.0,,
201227,,,,0.0,"14,7001",,0.0,4.0,,
201228,,,,0.0,"15,9383",,0.0,7.0,,
201229,,,,0.0,"14,0323",,0.0,13.0,,
