FECHA (YYMMDD),HORA (HHMM),Unnamed: 2,Unnamed: 3
211218,1700,"18,5292",
211218,1800,"18,5767",
211218,1900,"17,5108",
211218,2000,"16,0833",
211218,2100,"15,4867",
211218,2200,"15,1758",
211218,2300,"14,8292",
211219,0,"14,5608",
211219,100,"13,6575",
211219,200,"13,0058",
211219,300,"13,2742",
211219,400,"12,8333",
211219,500,"11,6",
211219,600,"13,5167",
211219,700,"14,3125",
211219,800,"15,5733",
211219,900,"16,785",
211219,1000,"18,2417",
211219,1100,"19,2317",
211219,1200,"20,1217",
211219,1300,"20,7292",
